year,Km_travelled,fuel_type,city,assembly,engine,body_type,interior_scores,exterior_scores,comfort_scores,company,price
2012,170000,5.0,2.0,1.0,1600,8.0,2.0,1.0,2.0,39.0,0.33
2020,78000,5.0,0.0,0.0,2000,2.0,0.0,0.0,0.0,23.0,0.67
2010,158000,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.28
2022,31000,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.75
1998,50000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.07
2018,105000,5.0,0.0,1.0,1600,8.0,0.0,2.0,1.0,39.0,0.48
2022,18000,5.0,1.0,1.0,1300,8.0,0.0,2.0,1.0,39.0,0.48
2017,860000,5.0,2.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.4
2005,105000,5.0,1.0,0.0,1600,8.0,2.0,1.0,2.0,5.0,0.14
1980,6500,5.0,2.0,1.0,4000,8.0,2.0,0.0,2.0,39.0,0.21
2019,86000,5.0,0.0,1.0,1500,8.0,2.0,0.0,2.0,15.0,0.61
2025,13677,2.0,0.0,0.0,1500,7.0,0.0,0.0,0.0,14.0,1.31
2022,50000,5.0,0.0,1.0,1500,8.0,2.0,0.0,2.0,3.0,0.41
2026,3000,5.0,1.0,1.0,2000,7.0,0.0,0.0,0.0,14.0,1.16
2014,80350,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.41
2026,400,4.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,19.0,1.07
2013,114676,5.0,0.0,1.0,1500,8.0,1.0,1.0,1.0,15.0,0.33
2012,150000,5.0,4.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.29
2020,60000,5.0,0.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.57
2016,94000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.39
2015,96000,5.0,0.0,0.0,1800,4.0,0.0,2.0,2.0,39.0,0.7
2025,9850,5.0,1.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.59
2015,120000,2.0,0.0,0.0,1800,8.0,1.0,2.0,2.0,39.0,0.56
2000,150045,5.0,4.0,1.0,1600,8.0,1.0,1.0,1.0,15.0,0.14
2018,123000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.39
2016,120000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.28
2004,90000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.23
2013,107000,5.0,2.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.35
2016,92000,5.0,0.0,1.0,1800,8.0,2.0,1.0,1.0,15.0,0.5
2010,478000,5.0,4.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.25
2018,111900,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.49
2016,220000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.36
2025,5500,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.52
2007,199999,5.0,2.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.2
2010,130000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.3
2018,43000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.52
2016,118000,2.0,1.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.46
2004,100,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.1
1997,1000,5.0,2.0,1.0,1600,8.0,1.0,1.0,1.0,15.0,0.1
2018,110000,5.0,1.0,1.0,1600,8.0,2.0,2.0,1.0,39.0,0.48
2006,184337,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.18
2015,120000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.45
2025,2932,5.0,0.0,1.0,1800,7.0,0.0,2.0,2.0,39.0,0.79
2006,100000,5.0,0.0,0.0,1800,8.0,2.0,1.0,1.0,39.0,0.29
2020,98000,5.0,1.0,1.0,1800,8.0,2.0,1.0,2.0,15.0,0.52
2008,200000,1.0,1.0,1.0,2000,8.0,1.0,1.0,1.0,39.0,0.23
2018,79500,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.43
2020,68000,2.0,3.0,0.0,1200,2.0,2.0,0.0,0.0,30.0,0.72
2020,78000,2.0,3.0,0.0,1200,2.0,0.0,2.0,0.0,30.0,0.7
2008,170000,5.0,2.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.07
2018,111500,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.49
2020,40000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.58
2023,26000,5.0,1.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.8
2004,10,5.0,2.0,1.0,1500,8.0,2.0,2.0,1.0,15.0,0.14
1997,225000,5.0,2.0,0.0,3400,7.0,2.0,2.0,2.0,39.0,0.42
2010,197000,2.0,1.0,0.0,1497,8.0,2.0,1.0,2.0,39.0,0.28
2007,9700,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.15
2002,150000,5.0,2.0,1.0,1600,8.0,2.0,1.0,1.0,15.0,0.14
2021,68000,5.0,0.0,1.0,1800,8.0,0.0,0.0,2.0,39.0,0.62
2010,418000,2.0,1.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.3
2005,120000,5.0,1.0,1.0,2700,7.0,2.0,1.0,1.0,39.0,0.85
2002,116800,5.0,0.0,0.0,4700,7.0,2.0,2.0,0.0,39.0,1.15
2024,10000,5.0,1.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.71
2014,71250,5.0,1.0,0.0,1000,3.0,2.0,1.0,2.0,39.0,0.17
2001,163195,5.0,2.0,0.0,2000,8.0,2.0,0.0,2.0,39.0,0.3
2015,242000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.28
2013,138000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.3
2013,162000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.3
2017,100000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.34
2005,150000,5.0,2.0,0.0,1500,8.0,1.0,1.0,1.0,39.0,0.35
2006,100000,5.0,4.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.07
2002,293000,5.0,4.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.1
2015,140000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.34
2022,68000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.41
2022,83000,5.0,0.0,1.0,1600,8.0,2.0,2.0,2.0,39.0,0.62
2013,108000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.37
2020,164743,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.41
2018,68000,2.0,1.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.46
2000,161390,5.0,2.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.09
2008,100000,1.0,2.0,1.0,2000,8.0,2.0,1.0,1.0,39.0,0.25
2006,270000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.26
2007,275000,5.0,1.0,0.0,1500,8.0,1.0,1.0,2.0,39.0,0.33
2005,170000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.09
2004,190000,5.0,2.0,0.0,1000,8.0,2.0,2.0,1.0,39.0,0.14
2016,154000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.43
2019,130000,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.57
1992,12346,5.0,4.0,1.0,800,5.0,1.0,2.0,2.0,37.0,0.04
2017,200000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.35
2022,19000,5.0,0.0,0.0,3500,7.0,0.0,0.0,0.0,39.0,6.5
2002,323000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.12
2019,110000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.4
2006,240000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,37.0,0.14
2015,258000,5.0,0.0,0.0,1500,8.0,2.0,1.0,1.0,15.0,0.39
2011,195000,5.0,0.0,0.0,4600,7.0,2.0,2.0,2.0,39.0,2.6
2004,350000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.18
2015,148000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.29
2013,106000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.33
2020,68892,5.0,3.0,0.0,1000,2.0,2.0,2.0,2.0,39.0,0.55
2016,124000,5.0,4.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.42
2010,150000,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.23
2024,3300,5.0,2.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.78
2026,25,5.0,3.0,1.0,1500,8.0,0.0,2.0,2.0,3.0,0.47
2002,199999,5.0,1.0,1.0,1600,8.0,1.0,1.0,1.0,15.0,0.15
2018,108000,5.0,1.0,0.0,1500,4.0,0.0,1.0,2.0,15.0,0.41
2017,93,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.48
2012,112550,2.0,1.0,0.0,1300,9.0,2.0,1.0,2.0,15.0,0.3
2019,62000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.38
2013,150000,5.0,4.0,1.0,2000,8.0,2.0,1.0,1.0,39.0,0.27
2024,21000,5.0,1.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.74
2020,54000,2.0,0.0,0.0,660,9.0,2.0,1.0,2.0,37.0,0.28
2016,155000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.32
2004,200000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.1
2007,187000,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.24
2017,182000,5.0,4.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.34
2021,60000,5.0,0.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.47
2021,51000,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.63
2001,156000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,37.0,0.09
2020,102000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.42
2017,95000,5.0,2.0,0.0,660,6.0,1.0,1.0,1.0,30.0,0.24
1988,50000,5.0,0.0,0.0,1500,8.0,0.0,2.0,0.0,39.0,0.13
2021,50000,5.0,0.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.73
2016,106500,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.51
1994,250000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.05
2020,44000,5.0,2.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.6
2022,42000,5.0,2.0,1.0,1800,8.0,1.0,2.0,2.0,39.0,0.66
2012,200000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.28
2020,10342,5.0,2.0,1.0,2000,7.0,2.0,0.0,0.0,17.0,0.8
2002,180000,5.0,2.0,0.0,2500,8.0,2.0,2.0,1.0,39.0,0.32
2022,102000,5.0,2.0,1.0,1500,8.0,1.0,2.0,2.0,15.0,0.72
2020,190000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.54
2020,124000,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.56
2013,243000,5.0,2.0,0.0,1300,7.0,2.0,1.0,1.0,37.0,0.23
1994,224386,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.06
2021,102000,5.0,2.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.61
2018,317000,5.0,4.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.38
2019,53500,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.63
2014,200000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.29
2009,120000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.28
1982,6969,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,39.0,0.06
2025,120,2.0,2.0,1.0,1600,2.0,1.0,1.0,2.0,17.0,1.26
2018,55000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.47
2025,1350,5.0,2.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.24
2010,78000,5.0,1.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.12
2010,200,5.0,1.0,1.0,1600,4.0,1.0,1.0,2.0,37.0,0.28
2025,1400,5.0,1.0,1.0,660,5.0,1.0,2.0,1.0,37.0,0.26
2023,89000,5.0,0.0,1.0,1500,7.0,2.0,0.0,0.0,34.0,0.71
2024,26000,2.0,2.0,1.0,1800,7.0,1.0,2.0,2.0,39.0,0.85
2007,185000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.21
2011,100000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.23
2022,41000,5.0,2.0,1.0,1800,8.0,1.0,2.0,2.0,39.0,0.66
2023,29000,5.0,2.0,1.0,1800,8.0,1.0,2.0,2.0,39.0,0.71
2010,70000,5.0,0.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.28
2018,131000,5.0,1.0,1.0,1800,8.0,0.0,0.0,0.0,39.0,0.47
2020,128000,5.0,0.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.57
2004,135000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.17
2019,39500,2.0,1.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.56
2015,190000,2.0,2.0,0.0,1800,4.0,2.0,2.0,2.0,39.0,0.48
2007,50000,5.0,1.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.06
2026,550,5.0,0.0,1.0,660,5.0,1.0,2.0,1.0,37.0,0.29
2006,126000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.19
2010,194756,5.0,0.0,1.0,1800,8.0,2.0,1.0,1.0,39.0,0.28
2016,150000,2.0,2.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.49
2020,43000,5.0,0.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.63
2020,54000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.64
2018,67000,5.0,1.0,1.0,1600,8.0,2.0,2.0,1.0,39.0,0.51
2004,200000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.18
2020,91000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.61
2020,19000,5.0,3.0,0.0,1000,2.0,0.0,2.0,2.0,8.0,0.56
2020,54000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.4
2021,55000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.68
2006,79000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.2
2022,32000,5.0,0.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.48
2018,95000,5.0,1.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.46
2006,200000,5.0,0.0,0.0,1600,8.0,1.0,2.0,1.0,15.0,0.21
2018,55000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.44
2015,81000,2.0,2.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.4
2012,212000,5.0,0.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.32
2000,260000,5.0,2.0,1.0,800,5.0,1.0,2.0,2.0,37.0,0.08
2015,160000,5.0,1.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.2
2008,19000,5.0,1.0,0.0,1300,8.0,2.0,2.0,1.0,15.0,0.24
2006,300000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.09
2006,150000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.21
2019,96000,2.0,2.0,0.0,1200,10.0,2.0,1.0,2.0,30.0,0.58
2018,90855,1.0,0.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.25
2017,95000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.34
2021,49500,5.0,2.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.41
2016,149273,2.0,2.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.44
2021,145000,5.0,0.0,1.0,1500,8.0,0.0,0.0,0.0,26.0,0.62
2021,48000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.66
2023,16500,2.0,0.0,1.0,1500,7.0,0.0,0.0,2.0,14.0,1.04
2022,27000,5.0,3.0,1.0,659,3.0,2.0,2.0,2.0,29.0,0.38
1998,150000,5.0,0.0,1.0,1000,7.0,1.0,2.0,1.0,37.0,0.14
2020,140000,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.64
2003,143000,5.0,2.0,0.0,2000,8.0,2.0,1.0,2.0,15.0,0.23
2025,6773,2.0,1.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.99
2019,130000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.55
2005,177800,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.18
2007,49186,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.2
2012,150000,5.0,1.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.18
2000,1,1.0,2.0,0.0,3000,7.0,2.0,0.0,2.0,39.0,0.68
2007,109945,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.22
2006,300000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.22
2011,56000,5.0,4.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.3
2021,55000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.41
2003,161000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.12
2021,57000,5.0,3.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.62
1994,250000,0.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.04
2014,100000,5.0,1.0,0.0,1800,8.0,2.0,2.0,2.0,15.0,0.34
2018,128409,5.0,1.0,1.0,1500,8.0,2.0,1.0,2.0,15.0,0.36
2020,67000,5.0,1.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.66
2021,45000,5.0,4.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.69
2006,55555,5.0,4.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.18
2018,61000,5.0,2.0,1.0,1500,4.0,1.0,1.0,1.0,15.0,0.42
2007,274000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.12
2020,39000,5.0,2.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.6
2021,62560,5.0,2.0,1.0,1000,6.0,1.0,1.0,2.0,3.0,0.23
2019,159000,5.0,0.0,1.0,1800,8.0,2.0,1.0,2.0,15.0,0.6
2002,110000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.32
2023,44000,5.0,2.0,1.0,2000,7.0,1.0,1.0,2.0,17.0,0.79
2021,55000,5.0,0.0,0.0,1300,8.0,2.0,2.0,1.0,39.0,0.42
2009,200000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.24
2013,121843,5.0,4.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.36
2007,190000,5.0,1.0,0.0,1500,8.0,2.0,1.0,1.0,39.0,0.4
2008,125000,5.0,4.0,0.0,2000,8.0,2.0,2.0,0.0,0.0,0.45
2011,100000,5.0,1.0,1.0,1800,8.0,2.0,1.0,1.0,15.0,0.23
2015,135000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.37
2015,10000,5.0,4.0,0.0,2000,6.0,2.0,2.0,0.0,39.0,0.5
2023,65000,1.0,0.0,1.0,2800,7.0,0.0,2.0,2.0,39.0,1.78
2020,74000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.51
2017,91000,5.0,2.0,1.0,2700,7.0,0.0,2.0,0.0,39.0,1.02
2019,80775,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.39
2019,60000,5.0,4.0,0.0,660,3.0,2.0,2.0,2.0,15.0,0.29
2021,73369,5.0,0.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.52
2020,103000,2.0,2.0,0.0,1500,9.0,2.0,1.0,0.0,39.0,0.65
2018,140000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.44
2017,145100,5.0,1.0,0.0,660,5.0,2.0,2.0,2.0,37.0,0.26
2014,100000,5.0,1.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.09
2019,55000,5.0,2.0,0.0,2000,2.0,0.0,0.0,2.0,23.0,0.64
2000,786,5.0,1.0,1.0,1500,8.0,1.0,1.0,1.0,15.0,0.07
2002,333217,5.0,2.0,1.0,1500,8.0,1.0,1.0,1.0,23.0,0.06
1998,200000,5.0,0.0,0.0,1500,8.0,2.0,2.0,1.0,39.0,0.21
2019,55000,5.0,0.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.65
2011,107000,5.0,2.0,0.0,1500,7.0,1.0,2.0,1.0,30.0,0.32
2006,240000,5.0,0.0,1.0,1500,8.0,2.0,2.0,1.0,15.0,0.1
2007,165000,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.2
1994,200000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.12
2000,200000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.11
2022,41000,5.0,2.0,1.0,1500,8.0,2.0,0.0,2.0,3.0,0.37
2020,40000,5.0,0.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.49
2018,78500,2.0,3.0,0.0,1500,2.0,1.0,1.0,2.0,15.0,0.65
2015,103575,5.0,0.0,1.0,1300,3.0,1.0,1.0,2.0,11.0,0.17
2006,260444,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.2
1996,197000,5.0,2.0,0.0,3400,7.0,2.0,2.0,2.0,39.0,0.42
2007,254530,3.0,1.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.08
2004,148000,5.0,2.0,0.0,1800,8.0,2.0,2.0,2.0,28.0,0.37
2007,100000,5.0,2.0,1.0,800,6.0,2.0,2.0,2.0,37.0,0.06
2022,36000,5.0,0.0,1.0,1000,6.0,2.0,1.0,2.0,3.0,0.27
2014,80000,5.0,0.0,1.0,1800,8.0,1.0,2.0,2.0,39.0,0.45
2012,150000,5.0,1.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.33
2005,456123,1.0,2.0,1.0,2000,8.0,2.0,2.0,1.0,39.0,0.2
2019,100000,5.0,0.0,1.0,1500,4.0,2.0,1.0,2.0,15.0,0.44
2013,110000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.37
2017,141000,5.0,1.0,1.0,1000,6.0,1.0,1.0,1.0,11.0,0.12
2006,100000,5.0,0.0,0.0,2700,7.0,2.0,2.0,2.0,39.0,0.79
1997,50000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,37.0,0.07
2020,95000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.51
2013,129000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.33
2022,72000,5.0,0.0,1.0,1500,8.0,2.0,0.0,2.0,3.0,0.38
2007,180000,5.0,4.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.25
2016,60000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.32
2010,110000,5.0,1.0,0.0,1800,8.0,2.0,2.0,0.0,28.0,0.68
2011,173000,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.28
2003,150000,5.0,2.0,0.0,1500,8.0,2.0,2.0,2.0,39.0,0.28
2016,89000,2.0,2.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,0.53
2026,4000,2.0,1.0,0.0,1600,2.0,0.0,0.0,0.0,17.0,1.22
2015,116454,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.31
2013,116000,2.0,2.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.4
2017,202500,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.55
2016,265000,5.0,1.0,1.0,1500,8.0,1.0,1.0,1.0,39.0,0.35
2003,120000,1.0,2.0,0.0,4200,7.0,2.0,1.0,1.0,39.0,0.75
2020,58000,2.0,2.0,0.0,1200,2.0,1.0,1.0,2.0,30.0,0.66
2013,74000,5.0,2.0,0.0,660,8.0,2.0,1.0,2.0,39.0,0.23
2017,71000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.36
2023,80000,5.0,0.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,0.85
2013,285000,5.0,0.0,1.0,1600,8.0,2.0,2.0,2.0,39.0,0.39
2012,168000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.28
2010,150000,5.0,2.0,1.0,1800,8.0,1.0,1.0,2.0,39.0,0.31
2017,58500,5.0,2.0,1.0,2700,7.0,1.0,1.0,2.0,39.0,1.01
2021,39000,5.0,0.0,0.0,1500,2.0,0.0,0.0,0.0,26.0,0.63
2025,27500,5.0,0.0,1.0,1500,8.0,0.0,2.0,2.0,3.0,0.47
2018,202000,5.0,0.0,0.0,1500,4.0,2.0,2.0,2.0,37.0,0.39
2003,130000,5.0,1.0,0.0,2500,8.0,2.0,2.0,2.0,39.0,0.3
2018,143447,5.0,0.0,0.0,1300,3.0,1.0,1.0,2.0,11.0,0.2
2019,75000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.38
2020,63000,5.0,1.0,1.0,1800,8.0,1.0,2.0,2.0,15.0,0.6
2005,170000,5.0,1.0,1.0,1500,8.0,2.0,2.0,1.0,15.0,0.16
2002,180000,5.0,2.0,1.0,1600,8.0,1.0,2.0,1.0,15.0,0.14
2021,95000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.4
2017,176000,2.0,0.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.65
2010,165000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.28
2020,30000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.62
2015,170000,4.0,0.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.62
2020,62000,5.0,3.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.65
2021,97900,5.0,2.0,0.0,1500,2.0,2.0,0.0,0.0,6.0,0.45
2018,63000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.36
2022,7500,5.0,1.0,1.0,1598,8.0,2.0,2.0,1.0,39.0,0.62
2022,27000,5.0,0.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,0.9
2007,100000,5.0,2.0,0.0,1500,9.0,2.0,2.0,1.0,30.0,0.21
2023,400,5.0,0.0,1.0,1600,8.0,2.0,0.0,2.0,17.0,0.65
2015,90000,5.0,0.0,0.0,660,3.0,2.0,1.0,2.0,8.0,0.28
